datetime;ipsrc;ipdst;proto;dstport;policyid;action;in;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;1900;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;1900;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;1900;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;1900;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;1900;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;1900;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;1900;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;1900;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;13;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;7070;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;5190;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;444;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;79;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;514;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;9100;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;8000;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;8008;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;6001;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;81;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;1755;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;5800;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;389;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;32768;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;5101;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;544;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;49156;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;49154;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;6646;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;548;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.111;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.155;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.245;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.15;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.21;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.4;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.205;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.42;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.30;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.63;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:53:34;192.168.1.183;192.168.1.10;TCP;554;34;Deny;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;20;3;Permit;IN;
2021-03-09 03:54:00;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:55:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:55:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:55:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:55:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:55:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;80;4;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;443;8;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;20;3;Permit;IN;
2021-03-09 03:55:01;192.168.1.20;192.168.1.10;TCP;23;2;Permit;IN;
2021-03-09 03:56:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:56:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:56:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
2021-03-09 03:56:00;192.168.1.20;192.168.1.10;TCP;22;12;Permit;IN;
